id	document	label
3296	2일 뒤에 텔레비전에 예약된 방송을 있었니	0
3297	텔레비전에 6일 뒤에 예약된 방송을 있었니	0
3298	6일 뒤에 텔레비전에 예약된 방송을 있었니	0
3299	예약된 방송을 없었나	0
3300	텔레비전에 오늘예약된 방송을 없었나	0
3301	오늘 텔레비전에예약된 방송을 없었나	0
3302	텔레비전에 다음주예약된 방송을 없었나	0
3303	다음주 텔레비전에예약된 방송을 없었나	0
3304	텔레비전에 오후에예약된 방송을 없었나	0
3305	오후에 텔레비전에예약된 방송을 없었나	0
3306	텔레비전에 2시에 예약된 방송을 없었나	0
3307	2시에 텔레비전에 예약된 방송을 없었나	0
3308	텔레비전에 12시에 예약된 방송을 없었나	0
3309	12시에 텔레비전에 예약된 방송을 없었나	0
3310	텔레비전에 22시에 예약된 방송을 없었나	0
3311	22시에 텔레비전에 예약된 방송을 없었나	0
3312	텔레비전에 오전 3시에 예약된 방송을 없었나	0
3313	오전 3시에 텔레비전에 예약된 방송을 없었나	0
3314	텔레비전에 오후 3시에 예약된 방송을 없었나	0
3315	오후 3시에 텔레비전에 예약된 방송을 없었나	0
3316	텔레비전에 오전 9시에 예약된 방송을 없었나	0
3317	오전 9시에 텔레비전에 예약된 방송을 없었나	0
3318	텔레비전에 오후 9시에 예약된 방송을 없었나	0
3319	오후 9시에 텔레비전에 예약된 방송을 없었나	0
3320	텔레비전에 2일 뒤에 예약된 방송을 없었나	0
3321	2일 뒤에 텔레비전에 예약된 방송을 없었나	0
3322	텔레비전에 6일 뒤에 예약된 방송을 없었나	0
3323	6일 뒤에 텔레비전에 예약된 방송을 없었나	0
3324	테레비에 예약된 프로들 리스트 보여 줘	0
3325	TV에서 예약된 프로들 리스트 보여 줘	0
3326	테레비에 예약된 프로들 전체 보여 줘	0
3327	TV에서 예약된 프로들 전체 보여 줘	0
3328	테레비에 예약된 프로들 모두 보여 줘	0
3329	TV에서 예약된 프로들 모두 보여 줘	0
3330	테레비에 예약된 프로그램 리스트 보여 줘	0
3331	TV에서 예약된 프로그램 리스트 보여 줘	0
3332	테레비에 예약된 프로그램 전체 보여 줘	0
3333	TV에서 예약된 프로그램 전체 보여 줘	0
3334	테레비에 예약된 프로그램 모두 보여 줘	0
3335	TV에서 예약된 프로그램 모두 보여 줘	0
3336	테레비에 예약된 것들 리스트 보여 줘	0
3337	TV에서 예약된 것들 리스트 보여 줘	0
3338	테레비에 예약된 것들 전체 보여 줘	0
3339	TV에서 예약된 것들 전체 보여 줘	0
3340	테레비에 예약된 것들 모두 보여 줘	0
3341	TV에서 예약된 것들 모두 보여 줘	0
3342	테레비에 예약된 프로들 리스트 띄워 줘	0
3343	TV에서 예약된 프로들 리스트 띄워 줘	0
3344	테레비에 예약된 프로들 전체 띄워 줘	0
3345	TV에서 예약된 프로들 전체 띄워 줘	0
3346	테레비에 예약된 프로들 모두 띄워 줘	0
3347	TV에서 예약된 프로들 모두 띄워 줘	0
3348	테레비에 예약된 프로그램 리스트 띄워 줘	0
3349	TV에서 예약된 프로그램 리스트 띄워 줘	0
3350	테레비에 예약된 프로그램 전체 띄워 줘	0
3351	TV에서 예약된 프로그램 전체 띄워 줘	0
3352	테레비에 예약된 프로그램 모두 띄워 줘	0
3353	TV에서 예약된 프로그램 모두 띄워 줘	0
3354	테레비에 예약된 것들 리스트 띄워 줘	0
3355	TV에서 예약된 것들 리스트 띄워 줘	0
3356	테레비에 예약된 것들 전체 띄워 줘	0
3357	TV에서 예약된 것들 전체 띄워 줘	0
3358	테레비에 예약된 것들 모두 띄워 줘	0
3359	TV에서 예약된 것들 모두 띄워 줘	0
3360	프로를 예약했니	0
3361	오늘 프로를 예약했니	0
3362	다음주 프로를 예약했니	0
3363	오후에 프로를 예약했니	0
3364	2시에 프로를 예약했니	0
3365	12시에 프로를 예약했니	0
3366	22시에 프로를 예약했니	0
3367	오전 3시에 프로를 예약했니	0
3368	오후 3시에 프로를 예약했니	0
3369	오전 9시에 프로를 예약했니	0
3370	오후 9시에 프로를 예약했니	0
3371	2일 뒤에 프로를 예약했니	0
3372	6일 뒤에 프로를 예약했니	0
3373	프로를 예약했지	0
3374	오늘 프로를 예약했지	0
3375	다음주 프로를 예약했지	0
3376	오후에 프로를 예약했지	0
3377	2시에 프로를 예약했지	0
3378	12시에 프로를 예약했지	0
3379	22시에 프로를 예약했지	0
3380	오전 3시에 프로를 예약했지	0
3381	오후 3시에 프로를 예약했지	0
3382	오전 9시에 프로를 예약했지	0
3383	오후 9시에 프로를 예약했지	0
3384	2일 뒤에 프로를 예약했지	0
3385	6일 뒤에 프로를 예약했지	0
3386	프로를 예약했었냐	0
3387	오늘 프로를 예약했었냐	0
3388	다음주 프로를 예약했었냐	0
3389	오후에 프로를 예약했었냐	0
3390	2시에 프로를 예약했었냐	0
3391	12시에 프로를 예약했었냐	0
3392	22시에 프로를 예약했었냐	0
3393	오전 3시에 프로를 예약했었냐	0
3394	오후 3시에 프로를 예약했었냐	0
3395	오전 9시에 프로를 예약했었냐	0
3396	오후 9시에 프로를 예약했었냐	0
3397	2일 뒤에 프로를 예약했었냐	0
3398	6일 뒤에 프로를 예약했었냐	0
3399	프로를 예약한건가	0
3400	오늘 프로를 예약한건가	0
3401	다음주 프로를 예약한건가	0
3402	오후에 프로를 예약한건가	0
3403	2시에 프로를 예약한건가	0
3404	12시에 프로를 예약한건가	0
3405	22시에 프로를 예약한건가	0
3406	오전 3시에 프로를 예약한건가	0
3407	오후 3시에 프로를 예약한건가	0
3408	오전 9시에 프로를 예약한건가	0
3409	오후 9시에 프로를 예약한건가	0
3410	2일 뒤에 프로를 예약한건가	0
3411	6일 뒤에 프로를 예약한건가	0
3412	예약했었던 프로를 있지	0
3413	예약했었던 프로를 없나	0
3414	예약했었던 프로를 있었니	0
3415	예약했었던 프로를 없었나	0
3416	TV에 프로를 예약했니	0
3417	TV에 오늘 프로를 예약했니	0
3418	오늘 TV에 프로를 예약했니	0
3419	TV에 다음주 프로를 예약했니	0
3420	다음주 TV에 프로를 예약했니	0
3421	TV에 오후에 프로를 예약했니	0
3422	오후에 TV에 프로를 예약했니	0
3423	TV에 2시에 프로를 예약했니	0
3424	2시에 TV에 프로를 예약했니	0
3425	TV에 12시에 프로를 예약했니	0
3426	12시에 TV에 프로를 예약했니	0
3427	TV에 22시에 프로를 예약했니	0
3428	22시에 TV에 프로를 예약했니	0
3429	TV에 오전 3시에 프로를 예약했니	0
3430	오전 3시에 TV에 프로를 예약했니	0
3431	TV에 오후 3시에 프로를 예약했니	0
3432	오후 3시에 TV에 프로를 예약했니	0
3433	TV에 오전 9시에 프로를 예약했니	0
3434	오전 9시에 TV에 프로를 예약했니	0
3435	TV에 오후 9시에 프로를 예약했니	0
3436	오후 9시에 TV에 프로를 예약했니	0
3437	TV에 2일 뒤에 프로를 예약했니	0
3438	2일 뒤에 TV에 프로를 예약했니	0
3439	TV에 6일 뒤에 프로를 예약했니	0
3440	6일 뒤에 TV에 프로를 예약했니	0
3441	TV에 프로를 예약했지	0
3442	TV에 오늘 프로를 예약했지	0
3443	오늘 TV에 프로를 예약했지	0
3444	TV에 다음주 프로를 예약했지	0
3445	다음주 TV에 프로를 예약했지	0
3446	TV에 오후에 프로를 예약했지	0
3447	오후에 TV에 프로를 예약했지	0
3448	TV에 2시에 프로를 예약했지	0
3449	2시에 TV에 프로를 예약했지	0
3450	TV에 12시에 프로를 예약했지	0
3451	12시에 TV에 프로를 예약했지	0
3452	TV에 22시에 프로를 예약했지	0
3453	22시에 TV에 프로를 예약했지	0
3454	TV에 오전 3시에 프로를 예약했지	0
3455	오전 3시에 TV에 프로를 예약했지	0
3456	TV에 오후 3시에 프로를 예약했지	0
3457	오후 3시에 TV에 프로를 예약했지	0
3458	TV에 오전 9시에 프로를 예약했지	0
3459	오전 9시에 TV에 프로를 예약했지	0
3460	TV에 오후 9시에 프로를 예약했지	0
3461	오후 9시에 TV에 프로를 예약했지	0
3462	TV에 2일 뒤에 프로를 예약했지	0
3463	2일 뒤에 TV에 프로를 예약했지	0
3464	TV에 6일 뒤에 프로를 예약했지	0
3465	6일 뒤에 TV에 프로를 예약했지	0
3466	TV에 프로를 예약했었냐	0
3467	TV에 오늘 프로를 예약했었냐	0
3468	오늘 TV에 프로를 예약했었냐	0
3469	TV에 다음주 프로를 예약했었냐	0
3470	다음주 TV에 프로를 예약했었냐	0
3471	TV에 오후에 프로를 예약했었냐	0
3472	오후에 TV에 프로를 예약했었냐	0
3473	TV에 2시에 프로를 예약했었냐	0
3474	2시에 TV에 프로를 예약했었냐	0
3475	TV에 12시에 프로를 예약했었냐	0
3476	12시에 TV에 프로를 예약했었냐	0
3477	TV에 22시에 프로를 예약했었냐	0
3478	22시에 TV에 프로를 예약했었냐	0
3479	TV에 오전 3시에 프로를 예약했었냐	0
3480	오전 3시에 TV에 프로를 예약했었냐	0
3481	TV에 오후 3시에 프로를 예약했었냐	0
3482	오후 3시에 TV에 프로를 예약했었냐	0
3483	TV에 오전 9시에 프로를 예약했었냐	0
3484	오전 9시에 TV에 프로를 예약했었냐	0
3485	TV에 오후 9시에 프로를 예약했었냐	0
3486	오후 9시에 TV에 프로를 예약했었냐	0
3487	TV에 2일 뒤에 프로를 예약했었냐	0
3488	2일 뒤에 TV에 프로를 예약했었냐	0
3489	TV에 6일 뒤에 프로를 예약했었냐	0
3490	6일 뒤에 TV에 프로를 예약했었냐	0
3491	TV에 프로를 예약한건가	0
3492	TV에 오늘 프로를 예약한건가	0
3493	오늘 TV에 프로를 예약한건가	0
3494	TV에 다음주 프로를 예약한건가	0
3495	다음주 TV에 프로를 예약한건가	0
3496	TV에 오후에 프로를 예약한건가	0
3497	오후에 TV에 프로를 예약한건가	0
3498	TV에 2시에 프로를 예약한건가	0
3499	2시에 TV에 프로를 예약한건가	0
3500	TV에 12시에 프로를 예약한건가	0
3501	12시에 TV에 프로를 예약한건가	0
3502	TV에 22시에 프로를 예약한건가	0
3503	22시에 TV에 프로를 예약한건가	0
3504	TV에 오전 3시에 프로를 예약한건가	0
3505	오전 3시에 TV에 프로를 예약한건가	0
3506	TV에 오후 3시에 프로를 예약한건가	0
3507	오후 3시에 TV에 프로를 예약한건가	0
3508	TV에 오전 9시에 프로를 예약한건가	0
3509	오전 9시에 TV에 프로를 예약한건가	0
3510	TV에 오후 9시에 프로를 예약한건가	0
3511	오후 9시에 TV에 프로를 예약한건가	0
3512	TV에 2일 뒤에 프로를 예약한건가	0
3513	2일 뒤에 TV에 프로를 예약한건가	0
3514	TV에 6일 뒤에 프로를 예약한건가	0
3515	6일 뒤에 TV에 프로를 예약한건가	0
3516	예약했었던 프로를 있지	0
3517	TV에 오늘예약했었던 프로를 있지	0
3518	오늘 TV에예약했었던 프로를 있지	0
3519	TV에 다음주예약했었던 프로를 있지	0
3520	다음주 TV에예약했었던 프로를 있지	0
3521	TV에 오후에예약했었던 프로를 있지	0
3522	오후에 TV에예약했었던 프로를 있지	0
3523	TV에 2시에 예약했었던 프로를 있지	0
3524	2시에 TV에 예약했었던 프로를 있지	0
3525	TV에 12시에 예약했었던 프로를 있지	0
3526	12시에 TV에 예약했었던 프로를 있지	0
3527	TV에 22시에 예약했었던 프로를 있지	0
3528	22시에 TV에 예약했었던 프로를 있지	0
3529	TV에 오전 3시에 예약했었던 프로를 있지	0
3530	오전 3시에 TV에 예약했었던 프로를 있지	0
3531	TV에 오후 3시에 예약했었던 프로를 있지	0
3532	오후 3시에 TV에 예약했었던 프로를 있지	0
3533	TV에 오전 9시에 예약했었던 프로를 있지	0
3534	오전 9시에 TV에 예약했었던 프로를 있지	0
3535	TV에 오후 9시에 예약했었던 프로를 있지	0
3536	오후 9시에 TV에 예약했었던 프로를 있지	0
3537	TV에 2일 뒤에 예약했었던 프로를 있지	0
3538	2일 뒤에 TV에 예약했었던 프로를 있지	0
3539	TV에 6일 뒤에 예약했었던 프로를 있지	0
3540	6일 뒤에 TV에 예약했었던 프로를 있지	0
3541	예약했었던 프로를 없나	0
3542	TV에 오늘예약했었던 프로를 없나	0
3543	오늘 TV에예약했었던 프로를 없나	0
3544	TV에 다음주예약했었던 프로를 없나	0
3545	다음주 TV에예약했었던 프로를 없나	0
3546	TV에 오후에예약했었던 프로를 없나	0
3547	오후에 TV에예약했었던 프로를 없나	0
3548	TV에 2시에 예약했었던 프로를 없나	0
3549	2시에 TV에 예약했었던 프로를 없나	0
3550	TV에 12시에 예약했었던 프로를 없나	0
3551	12시에 TV에 예약했었던 프로를 없나	0
3552	TV에 22시에 예약했었던 프로를 없나	0
3553	22시에 TV에 예약했었던 프로를 없나	0
3554	TV에 오전 3시에 예약했었던 프로를 없나	0
3555	오전 3시에 TV에 예약했었던 프로를 없나	0
3556	TV에 오후 3시에 예약했었던 프로를 없나	0
3557	오후 3시에 TV에 예약했었던 프로를 없나	0
3558	TV에 오전 9시에 예약했었던 프로를 없나	0
3559	오전 9시에 TV에 예약했었던 프로를 없나	0
3560	TV에 오후 9시에 예약했었던 프로를 없나	0
3561	오후 9시에 TV에 예약했었던 프로를 없나	0
3562	TV에 2일 뒤에 예약했었던 프로를 없나	0
3563	2일 뒤에 TV에 예약했었던 프로를 없나	0
3564	TV에 6일 뒤에 예약했었던 프로를 없나	0
3565	6일 뒤에 TV에 예약했었던 프로를 없나	0
3566	예약했었던 프로를 있었니	0
3567	TV에 오늘예약했었던 프로를 있었니	0
3568	오늘 TV에예약했었던 프로를 있었니	0
3569	TV에 다음주예약했었던 프로를 있었니	0
3570	다음주 TV에예약했었던 프로를 있었니	0
3571	TV에 오후에예약했었던 프로를 있었니	0
3572	오후에 TV에예약했었던 프로를 있었니	0
3573	TV에 2시에 예약했었던 프로를 있었니	0
3574	2시에 TV에 예약했었던 프로를 있었니	0
3575	TV에 12시에 예약했었던 프로를 있었니	0
3576	12시에 TV에 예약했었던 프로를 있었니	0
3577	TV에 22시에 예약했었던 프로를 있었니	0
3578	22시에 TV에 예약했었던 프로를 있었니	0
3579	TV에 오전 3시에 예약했었던 프로를 있었니	0
3580	오전 3시에 TV에 예약했었던 프로를 있었니	0
3581	TV에 오후 3시에 예약했었던 프로를 있었니	0
3582	오후 3시에 TV에 예약했었던 프로를 있었니	0
3583	TV에 오전 9시에 예약했었던 프로를 있었니	0
3584	오전 9시에 TV에 예약했었던 프로를 있었니	0
3585	TV에 오후 9시에 예약했었던 프로를 있었니	0
3586	오후 9시에 TV에 예약했었던 프로를 있었니	0
3587	TV에 2일 뒤에 예약했었던 프로를 있었니	0
