id	document	label
11483	1시에 TV에 예약했던 프로 없지	0
11484	TV에 10시에 예약했던 프로 없지	0
11485	10시에 TV에 예약했던 프로 없지	0
11486	TV에 19시에 예약했던 프로 없지	0
11487	19시에 TV에 예약했던 프로 없지	0
11488	TV에 오전 1시에 예약했던 프로 없지	0
11489	오전 1시에 TV에 예약했던 프로 없지	0
11490	TV에 오후 1시에 예약했던 프로 없지	0
11491	오후 1시에 TV에 예약했던 프로 없지	0
11492	TV에 오전 6시에 예약했던 프로 없지	0
11493	오전 6시에 TV에 예약했던 프로 없지	0
11494	TV에 오후 6시에 예약했던 프로 없지	0
11495	오후 6시에 TV에 예약했던 프로 없지	0
11496	TV에 오전 11시에 예약했던 프로 없지	0
11497	오전 11시에 TV에 예약했던 프로 없지	0
11498	TV에 오후 11시에 예약했던 프로 없지	0
11499	오후 11시에 TV에 예약했던 프로 없지	0
11500	TV에 1일 뒤에 예약했던 프로 없지	0
11501	1일 뒤에 TV에 예약했던 프로 없지	0
11502	TV에 3일 뒤에 예약했던 프로 없지	0
11503	3일 뒤에 TV에 예약했던 프로 없지	0
11504	TV에 5일 뒤에 예약했던 프로 없지	0
11505	5일 뒤에 TV에 예약했던 프로 없지	0
11506	예약했던 프로 있었나	0
11507	TV에 오늘예약했던 프로 있었나	0
11508	오늘 TV에예약했던 프로 있었나	0
11509	TV에 내일예약했던 프로 있었나	0
11510	내일 TV에예약했던 프로 있었나	0
11511	TV에 모래예약했던 프로 있었나	0
11512	모래 TV에예약했던 프로 있었나	0
11513	TV에 다음주예약했던 프로 있었나	0
11514	다음주 TV에예약했던 프로 있었나	0
11515	TV에 오전에예약했던 프로 있었나	0
11516	오전에 TV에예약했던 프로 있었나	0
11517	TV에 오후에예약했던 프로 있었나	0
11518	오후에 TV에예약했던 프로 있었나	0
11519	TV에 1시에 예약했던 프로 있었나	0
11520	1시에 TV에 예약했던 프로 있었나	0
11521	TV에 10시에 예약했던 프로 있었나	0
11522	10시에 TV에 예약했던 프로 있었나	0
11523	TV에 19시에 예약했던 프로 있었나	0
11524	19시에 TV에 예약했던 프로 있었나	0
11525	TV에 오전 1시에 예약했던 프로 있었나	0
11526	오전 1시에 TV에 예약했던 프로 있었나	0
11527	TV에 오후 1시에 예약했던 프로 있었나	0
11528	오후 1시에 TV에 예약했던 프로 있었나	0
11529	TV에 오전 6시에 예약했던 프로 있었나	0
11530	오전 6시에 TV에 예약했던 프로 있었나	0
11531	TV에 오후 6시에 예약했던 프로 있었나	0
11532	오후 6시에 TV에 예약했던 프로 있었나	0
11533	TV에 오전 11시에 예약했던 프로 있었나	0
11534	오전 11시에 TV에 예약했던 프로 있었나	0
11535	TV에 오후 11시에 예약했던 프로 있었나	0
11536	오후 11시에 TV에 예약했던 프로 있었나	0
11537	TV에 1일 뒤에 예약했던 프로 있었나	0
11538	1일 뒤에 TV에 예약했던 프로 있었나	0
11539	TV에 3일 뒤에 예약했던 프로 있었나	0
11540	3일 뒤에 TV에 예약했던 프로 있었나	0
11541	TV에 5일 뒤에 예약했던 프로 있었나	0
11542	5일 뒤에 TV에 예약했던 프로 있었나	0
11543	예약했던 프로 없었니	0
11544	TV에 오늘예약했던 프로 없었니	0
11545	오늘 TV에예약했던 프로 없었니	0
11546	TV에 내일예약했던 프로 없었니	0
11547	내일 TV에예약했던 프로 없었니	0
11548	TV에 모래예약했던 프로 없었니	0
11549	모래 TV에예약했던 프로 없었니	0
11550	TV에 다음주예약했던 프로 없었니	0
11551	다음주 TV에예약했던 프로 없었니	0
11552	TV에 오전에예약했던 프로 없었니	0
11553	오전에 TV에예약했던 프로 없었니	0
11554	TV에 오후에예약했던 프로 없었니	0
11555	오후에 TV에예약했던 프로 없었니	0
11556	TV에 1시에 예약했던 프로 없었니	0
11557	1시에 TV에 예약했던 프로 없었니	0
11558	TV에 10시에 예약했던 프로 없었니	0
11559	10시에 TV에 예약했던 프로 없었니	0
11560	TV에 19시에 예약했던 프로 없었니	0
11561	19시에 TV에 예약했던 프로 없었니	0
11562	TV에 오전 1시에 예약했던 프로 없었니	0
11563	오전 1시에 TV에 예약했던 프로 없었니	0
11564	TV에 오후 1시에 예약했던 프로 없었니	0
11565	오후 1시에 TV에 예약했던 프로 없었니	0
11566	TV에 오전 6시에 예약했던 프로 없었니	0
11567	오전 6시에 TV에 예약했던 프로 없었니	0
11568	TV에 오후 6시에 예약했던 프로 없었니	0
11569	오후 6시에 TV에 예약했던 프로 없었니	0
11570	TV에 오전 11시에 예약했던 프로 없었니	0
11571	오전 11시에 TV에 예약했던 프로 없었니	0
11572	TV에 오후 11시에 예약했던 프로 없었니	0
11573	오후 11시에 TV에 예약했던 프로 없었니	0
11574	TV에 1일 뒤에 예약했던 프로 없었니	0
11575	1일 뒤에 TV에 예약했던 프로 없었니	0
11576	TV에 3일 뒤에 예약했던 프로 없었니	0
11577	3일 뒤에 TV에 예약했던 프로 없었니	0
11578	TV에 5일 뒤에 예약했던 프로 없었니	0
11579	5일 뒤에 TV에 예약했던 프로 없었니	0
11580	테레비에 프로 예약했어	0
11581	테레비에 오늘 프로 예약했어	0
11582	오늘 테레비에 프로 예약했어	0
11583	테레비에 내일 프로 예약했어	0
11584	내일 테레비에 프로 예약했어	0
11585	테레비에 모래 프로 예약했어	0
11586	모래 테레비에 프로 예약했어	0
11587	테레비에 다음주 프로 예약했어	0
11588	다음주 테레비에 프로 예약했어	0
11589	테레비에 오전에 프로 예약했어	0
11590	오전에 테레비에 프로 예약했어	0
11591	테레비에 오후에 프로 예약했어	0
11592	오후에 테레비에 프로 예약했어	0
11593	테레비에 1시에 프로 예약했어	0
11594	1시에 테레비에 프로 예약했어	0
11595	테레비에 10시에 프로 예약했어	0
11596	10시에 테레비에 프로 예약했어	0
11597	테레비에 19시에 프로 예약했어	0
11598	19시에 테레비에 프로 예약했어	0
11599	테레비에 오전 1시에 프로 예약했어	0
11600	오전 1시에 테레비에 프로 예약했어	0
11601	테레비에 오후 1시에 프로 예약했어	0
11602	오후 1시에 테레비에 프로 예약했어	0
11603	테레비에 오전 6시에 프로 예약했어	0
11604	오전 6시에 테레비에 프로 예약했어	0
11605	테레비에 오후 6시에 프로 예약했어	0
11606	오후 6시에 테레비에 프로 예약했어	0
11607	테레비에 오전 11시에 프로 예약했어	0
11608	오전 11시에 테레비에 프로 예약했어	0
11609	테레비에 오후 11시에 프로 예약했어	0
11610	오후 11시에 테레비에 프로 예약했어	0
11611	테레비에 1일 뒤에 프로 예약했어	0
11612	1일 뒤에 테레비에 프로 예약했어	0
11613	테레비에 3일 뒤에 프로 예약했어	0
11614	3일 뒤에 테레비에 프로 예약했어	0
11615	테레비에 5일 뒤에 프로 예약했어	0
11616	5일 뒤에 테레비에 프로 예약했어	0
11617	테레비에 프로 예약했냐	0
11618	테레비에 오늘 프로 예약했냐	0
11619	오늘 테레비에 프로 예약했냐	0
11620	테레비에 내일 프로 예약했냐	0
11621	내일 테레비에 프로 예약했냐	0
11622	테레비에 모래 프로 예약했냐	0
11623	모래 테레비에 프로 예약했냐	0
11624	테레비에 다음주 프로 예약했냐	0
11625	다음주 테레비에 프로 예약했냐	0
11626	테레비에 오전에 프로 예약했냐	0
11627	오전에 테레비에 프로 예약했냐	0
11628	테레비에 오후에 프로 예약했냐	0
11629	오후에 테레비에 프로 예약했냐	0
11630	테레비에 1시에 프로 예약했냐	0
11631	1시에 테레비에 프로 예약했냐	0
11632	테레비에 10시에 프로 예약했냐	0
11633	10시에 테레비에 프로 예약했냐	0
11634	테레비에 19시에 프로 예약했냐	0
11635	19시에 테레비에 프로 예약했냐	0
11636	테레비에 오전 1시에 프로 예약했냐	0
11637	오전 1시에 테레비에 프로 예약했냐	0
11638	테레비에 오후 1시에 프로 예약했냐	0
11639	오후 1시에 테레비에 프로 예약했냐	0
11640	테레비에 오전 6시에 프로 예약했냐	0
11641	오전 6시에 테레비에 프로 예약했냐	0
11642	테레비에 오후 6시에 프로 예약했냐	0
11643	오후 6시에 테레비에 프로 예약했냐	0
11644	테레비에 오전 11시에 프로 예약했냐	0
11645	오전 11시에 테레비에 프로 예약했냐	0
11646	테레비에 오후 11시에 프로 예약했냐	0
11647	오후 11시에 테레비에 프로 예약했냐	0
11648	테레비에 1일 뒤에 프로 예약했냐	0
11649	1일 뒤에 테레비에 프로 예약했냐	0
11650	테레비에 3일 뒤에 프로 예약했냐	0
11651	3일 뒤에 테레비에 프로 예약했냐	0
11652	테레비에 5일 뒤에 프로 예약했냐	0
11653	5일 뒤에 테레비에 프로 예약했냐	0
11654	테레비에 프로 예약했었나	0
11655	테레비에 오늘 프로 예약했었나	0
11656	오늘 테레비에 프로 예약했었나	0
11657	테레비에 내일 프로 예약했었나	0
11658	내일 테레비에 프로 예약했었나	0
11659	테레비에 모래 프로 예약했었나	0
11660	모래 테레비에 프로 예약했었나	0
11661	테레비에 다음주 프로 예약했었나	0
11662	다음주 테레비에 프로 예약했었나	0
11663	테레비에 오전에 프로 예약했었나	0
11664	오전에 테레비에 프로 예약했었나	0
11665	테레비에 오후에 프로 예약했었나	0
11666	오후에 테레비에 프로 예약했었나	0
11667	테레비에 1시에 프로 예약했었나	0
11668	1시에 테레비에 프로 예약했었나	0
11669	테레비에 10시에 프로 예약했었나	0
11670	10시에 테레비에 프로 예약했었나	0
11671	테레비에 19시에 프로 예약했었나	0
11672	19시에 테레비에 프로 예약했었나	0
11673	테레비에 오전 1시에 프로 예약했었나	0
11674	오전 1시에 테레비에 프로 예약했었나	0
11675	테레비에 오후 1시에 프로 예약했었나	0
11676	오후 1시에 테레비에 프로 예약했었나	0
11677	테레비에 오전 6시에 프로 예약했었나	0
11678	오전 6시에 테레비에 프로 예약했었나	0
11679	테레비에 오후 6시에 프로 예약했었나	0
11680	오후 6시에 테레비에 프로 예약했었나	0
11681	테레비에 오전 11시에 프로 예약했었나	0
11682	오전 11시에 테레비에 프로 예약했었나	0
11683	테레비에 오후 11시에 프로 예약했었나	0
11684	오후 11시에 테레비에 프로 예약했었나	0
11685	테레비에 1일 뒤에 프로 예약했었나	0
11686	1일 뒤에 테레비에 프로 예약했었나	0
11687	테레비에 3일 뒤에 프로 예약했었나	0
11688	3일 뒤에 테레비에 프로 예약했었나	0
11689	테레비에 5일 뒤에 프로 예약했었나	0
11690	5일 뒤에 테레비에 프로 예약했었나	0
11691	테레비에 프로 예약했는가	0
11692	테레비에 오늘 프로 예약했는가	0
11693	오늘 테레비에 프로 예약했는가	0
11694	테레비에 내일 프로 예약했는가	0
11695	내일 테레비에 프로 예약했는가	0
11696	테레비에 모래 프로 예약했는가	0
11697	모래 테레비에 프로 예약했는가	0
11698	테레비에 다음주 프로 예약했는가	0
11699	다음주 테레비에 프로 예약했는가	0
11700	테레비에 오전에 프로 예약했는가	0
11701	오전에 테레비에 프로 예약했는가	0
11702	테레비에 오후에 프로 예약했는가	0
11703	오후에 테레비에 프로 예약했는가	0
11704	테레비에 1시에 프로 예약했는가	0
11705	1시에 테레비에 프로 예약했는가	0
11706	테레비에 10시에 프로 예약했는가	0
11707	10시에 테레비에 프로 예약했는가	0
11708	테레비에 19시에 프로 예약했는가	0
11709	19시에 테레비에 프로 예약했는가	0
11710	테레비에 오전 1시에 프로 예약했는가	0
11711	오전 1시에 테레비에 프로 예약했는가	0
11712	테레비에 오후 1시에 프로 예약했는가	0
11713	오후 1시에 테레비에 프로 예약했는가	0
11714	테레비에 오전 6시에 프로 예약했는가	0
11715	오전 6시에 테레비에 프로 예약했는가	0
11716	테레비에 오후 6시에 프로 예약했는가	0
11717	오후 6시에 테레비에 프로 예약했는가	0
11718	테레비에 오전 11시에 프로 예약했는가	0
11719	오전 11시에 테레비에 프로 예약했는가	0
11720	테레비에 오후 11시에 프로 예약했는가	0
11721	오후 11시에 테레비에 프로 예약했는가	0
11722	테레비에 1일 뒤에 프로 예약했는가	0
11723	1일 뒤에 테레비에 프로 예약했는가	0
11724	테레비에 3일 뒤에 프로 예약했는가	0
11725	3일 뒤에 테레비에 프로 예약했는가	0
11726	테레비에 5일 뒤에 프로 예약했는가	0
11727	5일 뒤에 테레비에 프로 예약했는가	0
11728	예약했던 프로 있나	0
11729	테레비에 오늘예약했던 프로 있나	0
11730	오늘 테레비에예약했던 프로 있나	0
11731	테레비에 내일예약했던 프로 있나	0
11732	내일 테레비에예약했던 프로 있나	0
11733	테레비에 모래예약했던 프로 있나	0
11734	모래 테레비에예약했던 프로 있나	0
11735	테레비에 다음주예약했던 프로 있나	0
11736	다음주 테레비에예약했던 프로 있나	0
11737	테레비에 오전에예약했던 프로 있나	0
11738	오전에 테레비에예약했던 프로 있나	0
11739	테레비에 오후에예약했던 프로 있나	0
11740	오후에 테레비에예약했던 프로 있나	0
11741	테레비에 1시에 예약했던 프로 있나	0
11742	1시에 테레비에 예약했던 프로 있나	0
11743	테레비에 10시에 예약했던 프로 있나	0
11744	10시에 테레비에 예약했던 프로 있나	0
11745	테레비에 19시에 예약했던 프로 있나	0
11746	19시에 테레비에 예약했던 프로 있나	0
11747	테레비에 오전 1시에 예약했던 프로 있나	0
11748	오전 1시에 테레비에 예약했던 프로 있나	0
11749	테레비에 오후 1시에 예약했던 프로 있나	0
11750	오후 1시에 테레비에 예약했던 프로 있나	0
11751	테레비에 오전 6시에 예약했던 프로 있나	0
11752	오전 6시에 테레비에 예약했던 프로 있나	0
11753	테레비에 오후 6시에 예약했던 프로 있나	0
11754	오후 6시에 테레비에 예약했던 프로 있나	0
11755	테레비에 오전 11시에 예약했던 프로 있나	0
11756	오전 11시에 테레비에 예약했던 프로 있나	0
11757	테레비에 오후 11시에 예약했던 프로 있나	0
11758	오후 11시에 테레비에 예약했던 프로 있나	0
11759	테레비에 1일 뒤에 예약했던 프로 있나	0
11760	1일 뒤에 테레비에 예약했던 프로 있나	0
11761	테레비에 3일 뒤에 예약했던 프로 있나	0
11762	3일 뒤에 테레비에 예약했던 프로 있나	0
11763	테레비에 5일 뒤에 예약했던 프로 있나	0
11764	5일 뒤에 테레비에 예약했던 프로 있나	0
11765	예약했던 프로 없지	0
11766	테레비에 오늘예약했던 프로 없지	0
11767	오늘 테레비에예약했던 프로 없지	0
11768	테레비에 내일예약했던 프로 없지	0
11769	내일 테레비에예약했던 프로 없지	0
11770	테레비에 모래예약했던 프로 없지	0
11771	모래 테레비에예약했던 프로 없지	0
11772	테레비에 다음주예약했던 프로 없지	0
